Success State,Session Length,Player Type,Percentage Robbers Tagged,Times Sped Up,Percentage Diamonds Collected,Times Hidden,Difficulty Evaluation
0,103.93356760212573,0,40.0,3,100.0,0,Easier
0,95.00283848514145,1,100.0,0,1.0,0,Easier
1,92.73023104599491,1,0.0,0,100.0,4,Harder
0,104.34687673718643,1,100.0,0,89.0,1,Easier
1,103.82074736166436,0,100.0,2,71.0,0,Same
0,174.5251136364587,0,65.0,0,100.0,0,Easier
0,157.7551385436673,0,31.0,6,100.0,0,Easier
1,171.84666034297393,1,0.0,0,100.0,3,Harder
1,10.664089968715535,0,100.0,13,1.0,0,Harder
1,76.79001799105288,0,100.0,2,51.0,0,Harder
0,120.22270181871292,0,60.0,9,100.0,0,Easier
1,65.70019413433448,1,0.0,0,100.0,8,Harder
0,1.4158583468317687,0,49.0,8,100.0,0,Easier
1,8.216182191776774,0,100.0,14,55.0,0,Harder
1,103.58392550593635,1,0.0,0,100.0,2,Harder
0,81.60962966522193,1,100.0,0,45.0,9,Easier
0,167.30222063612825,1,100.0,0,97.0,13,Easier
1,4.7238731641361404,1,0.0,0,100.0,7,Harder
0,101.50536621957623,1,100.0,0,35.0,10,Easier
0,32.88815996806882,0,44.0,13,100.0,0,Easier
1,154.1694296478585,1,0.0,0,100.0,7,Harder
0,146.96890199314097,0,9.0,8,100.0,0,Easier
1,165.56825976803086,1,0.0,0,100.0,14,Same
1,75.49383393700558,1,0.0,0,100.0,1,Harder
1,29.281878135990183,0,100.0,0,16.0,0,Harder
0,11.430001524927246,0,58.0,0,100.0,0,Easier
1,72.12998419029185,0,100.0,4,5.0,0,Harder
0,152.27070792773378,1,100.0,0,71.0,11,Easier
1,19.641732857421463,0,100.0,2,41.0,0,Harder
1,142.70045213620853,0,100.0,1,25.0,0,Harder
1,134.7315076931319,0,100.0,10,17.0,0,Same
1,67.19533580135415,0,100.0,2,52.0,0,Harder
0,75.98015442890991,0,97.0,9,100.0,0,Easier
1,108.09037825799098,0,100.0,4,91.0,0,Same
1,2.315507687976077,0,100.0,11,82.0,0,Same
1,167.24141380348482,0,100.0,10,61.0,0,Easier
1,38.96079260582711,0,100.0,4,15.0,0,Harder
1,33.35257926551335,0,100.0,1,80.0,0,Harder
0,56.27527924536392,1,100.0,0,28.0,7,Easier
1,120.65239132276318,1,0.0,0,100.0,11,Same
0,104.07622129123015,1,100.0,0,95.0,6,Easier
0,39.386384992784606,1,100.0,0,33.0,1,Easier
0,64.84434827596364,1,100.0,0,35.0,14,Easier
0,154.30819180695605,1,100.0,0,81.0,12,Easier
0,21.462050909308125,1,100.0,0,60.0,15,Easier
1,138.1802704800434,0,100.0,2,77.0,0,Same
1,172.65528771739002,1,0.0,0,100.0,13,Same
0,88.26329821785177,0,36.0,13,100.0,0,Easier
0,115.09027369245008,1,100.0,0,61.0,12,Easier
0,168.56882240472433,1,100.0,0,3.0,0,Easier
1,83.94150066152118,1,0.0,0,100.0,4,Harder
0,154.6138440518817,0,95.0,6,100.0,0,Easier
0,130.78054431975903,1,100.0,0,18.0,0,Easier
1,3.0697070546408978,1,0.0,0,100.0,1,Harder
0,108.57467054745594,0,67.0,4,100.0,0,Easier
1,11.947125726636312,1,0.0,0,100.0,6,Harder
1,58.27291337029827,1,0.0,0,100.0,14,Harder
0,158.28605605392278,0,28.0,15,100.0,0,Easier
1,72.68066227539967,0,100.0,14,41.0,0,Same
0,1.6377527983801454,0,58.0,1,100.0,0,Easier
0,32.37600862391835,1,100.0,0,29.0,12,Easier
1,155.27854877661625,0,100.0,2,72.0,0,Same
1,151.1165491373564,0,100.0,8,5.0,0,Harder
0,120.17905780643794,1,100.0,0,40.0,6,Easier
0,46.51068278998261,1,100.0,0,36.0,15,Easier
0,30.29724428089973,1,100.0,0,70.0,6,Easier
0,36.37137569090571,0,38.0,13,100.0,0,Easier
1,94.17321021116604,0,100.0,14,47.0,0,Easier
0,42.391331540535816,1,100.0,0,17.0,0,Easier
0,8.833608726702039,0,95.0,5,100.0,0,Same
1,13.213250737398713,1,0.0,0,100.0,7,Harder
0,63.270058103828795,1,100.0,0,99.0,15,Easier
0,81.54039379524158,1,100.0,0,86.0,8,Easier
1,68.02719926387566,0,100.0,7,56.0,0,Harder
0,98.48422650540371,1,100.0,0,78.0,2,Easier
1,107.69892637315492,0,100.0,15,25.0,0,Same
0,114.16801800947836,0,95.0,11,100.0,0,Easier
1,0.6143143178237542,0,100.0,8,45.0,0,Harder
1,126.1632762719559,0,100.0,1,24.0,0,Harder
0,104.35383435497228,0,75.0,4,100.0,0,Easier
0,12.815992755001187,0,92.0,12,100.0,0,Easier
1,129.82855486801608,0,100.0,15,84.0,0,Easier
1,83.84339937855395,0,100.0,6,15.0,0,Harder
1,116.27568818333194,1,0.0,0,100.0,13,Same
1,80.29247454393496,1,0.0,0,100.0,10,Harder
0,136.14071139079167,0,43.0,14,100.0,0,Easier
1,87.6056251375962,1,0.0,0,100.0,6,Harder
0,80.02838542132447,1,100.0,0,31.0,4,Easier
0,32.11608507792661,1,100.0,0,80.0,1,Same
1,71.66169972618644,1,0.0,0,100.0,1,Harder
0,152.75477773738646,1,100.0,0,9.0,3,Easier
1,33.238532772540985,1,0.0,0,100.0,9,Harder
1,99.52900327074516,0,100.0,3,36.0,0,Harder
1,173.2779357100808,1,0.0,0,100.0,14,Same
0,41.485010562833665,1,100.0,0,11.0,11,Easier
1,146.90760614346667,0,100.0,4,14.0,0,Harder
1,166.3878473128609,0,100.0,0,56.0,0,Harder
0,178.41993636646788,0,37.0,9,100.0,0,Easier
1,118.18024487962803,1,0.0,0,100.0,1,Harder
1,130.0456285380519,1,0.0,0,100.0,2,Harder
0,179.14857822110443,0,9.0,13,100.0,0,Easier
1,57.612376252803,1,0.0,0,100.0,13,Harder
1,161.0944376672753,0,100.0,10,60.0,0,Easier
1,124.11089104129888,1,0.0,0,100.0,2,Harder
0,97.85698427656384,0,68.0,1,100.0,0,Easier
1,43.46330612274955,1,0.0,0,100.0,4,Harder
1,29.61470141076587,0,100.0,6,86.0,0,Harder
0,151.39857940369376,0,29.0,9,100.0,0,Easier
0,17.660739515544428,1,100.0,0,5.0,5,Easier
1,117.88456237869873,0,100.0,9,54.0,0,Same
1,74.49915302135308,1,0.0,0,100.0,6,Harder
1,118.55788915438258,0,100.0,0,40.0,0,Harder
1,28.68770868957315,0,100.0,13,95.0,0,Same
1,91.275503576607,0,100.0,2,59.0,0,Harder
1,43.90612000017556,0,100.0,8,30.0,0,Harder
1,158.35840286765264,1,0.0,0,100.0,11,Same
1,68.73884592074147,0,100.0,0,64.0,0,Harder
1,17.461100137010025,0,100.0,9,71.0,0,Harder
0,41.864465275849824,0,14.0,15,100.0,0,Easier
0,24.254965568372217,0,33.0,11,100.0,0,Easier
1,67.42449289167368,0,100.0,2,26.0,0,Harder
0,51.143190395088695,0,13.0,1,100.0,0,Easier
0,89.5136034697675,0,65.0,0,100.0,0,Easier
0,91.08207094318499,1,100.0,0,63.0,12,Easier
0,155.16464434526327,1,100.0,0,33.0,13,Easier
0,174.80130964983326,0,67.0,0,100.0,0,Easier
1,56.719014576586694,1,0.0,0,100.0,8,Harder
1,67.65293628524616,1,0.0,0,100.0,6,Harder
1,131.4240407299737,1,0.0,0,100.0,1,Harder
1,10.64974632021247,0,100.0,10,76.0,0,Same
0,88.80854929984147,1,100.0,0,39.0,6,Easier
1,169.1354949986151,0,100.0,4,71.0,0,Same
1,101.38885741370835,0,100.0,6,37.0,0,Harder
0,69.29007864628133,1,100.0,0,69.0,1,Easier
1,44.799489194531304,0,100.0,9,49.0,0,Harder
0,130.76761556770964,0,51.0,5,100.0,0,Easier
0,153.44117568793996,0,1.0,0,100.0,0,Easier
0,52.466290720648885,0,73.0,11,100.0,0,Easier
1,115.09163243030206,1,0.0,0,100.0,3,Harder
1,88.7321709535856,0,100.0,11,7.0,0,Harder
1,175.02569311268778,0,100.0,6,57.0,0,Same
0,70.68587900817096,0,21.0,4,100.0,0,Easier
1,124.71633815284021,0,100.0,7,42.0,0,Same
1,105.5642286559323,0,100.0,7,90.0,0,Easier
1,168.95822601586175,0,100.0,2,84.0,0,Same
1,96.58698034161061,1,0.0,0,100.0,13,Same
1,177.14541935995095,0,100.0,10,62.0,0,Easier
1,80.49873355398522,1,0.0,0,100.0,3,Harder
0,111.19734368506397,0,27.0,8,100.0,0,Easier
0,169.73405883159887,0,52.0,6,100.0,0,Easier
0,49.05065637219691,0,96.0,10,100.0,0,Easier
1,137.43573271181143,0,100.0,9,45.0,0,Same
1,93.95822574049092,0,100.0,14,81.0,0,Easier
1,59.449284535824695,0,100.0,1,81.0,0,Harder
0,0.09541567889868485,0,72.0,4,100.0,0,Same
1,132.70491897159204,0,100.0,4,47.0,0,Harder
1,166.1351120555305,0,100.0,7,73.0,0,Easier
1,12.783660663264108,1,0.0,0,100.0,13,Harder
0,24.162808960359918,1,100.0,0,77.0,5,Same
0,110.85507765782667,0,55.0,13,100.0,0,Easier
0,162.20180186470228,1,100.0,0,42.0,2,Easier
0,142.66613910486896,1,100.0,0,76.0,1,Easier
0,141.62143616059302,0,14.0,1,100.0,0,Easier
1,22.596149296022634,1,0.0,0,100.0,3,Harder
0,143.56387503580387,0,63.0,14,100.0,0,Easier
0,24.122556161067116,0,56.0,9,100.0,0,Easier
0,15.755237590460442,0,24.0,2,100.0,0,Easier
0,42.409458777573505,0,53.0,14,100.0,0,Easier
1,144.25675602268294,0,100.0,10,66.0,0,Easier
0,143.77036916797326,1,100.0,0,59.0,14,Easier
1,132.5269750271886,0,100.0,12,10.0,0,Same
1,30.382862677977872,1,0.0,0,100.0,7,Harder
0,126.46846501361698,1,100.0,0,48.0,15,Easier
0,163.72947965272246,1,100.0,0,12.0,8,Easier
0,18.28529522817697,1,100.0,0,51.0,15,Easier
0,76.97471105671906,0,98.0,13,100.0,0,Easier
1,113.41335253248839,0,100.0,8,63.0,0,Easier
1,159.69499024397257,0,100.0,1,26.0,0,Harder
0,9.729288635325888,0,26.0,5,100.0,0,Easier
1,148.10943016910045,1,0.0,0,100.0,12,Same
0,176.3653701277654,0,34.0,6,100.0,0,Easier
1,167.57745541198304,1,0.0,0,100.0,8,Harder
1,45.210963149200374,0,100.0,2,23.0,0,Harder
1,90.36767380205377,1,0.0,0,100.0,2,Harder
0,78.81134595372798,1,100.0,0,22.0,12,Easier
0,94.10623172866867,0,3.0,8,100.0,0,Easier
1,104.38005890025921,1,0.0,0,100.0,6,Harder
1,3.616930432683887,0,100.0,2,46.0,0,Harder
0,10.966809435259197,0,53.0,14,100.0,0,Easier
1,77.52406974355088,1,0.0,0,100.0,3,Harder
0,67.28604687783897,0,25.0,10,100.0,0,Easier
0,159.39288816697612,0,21.0,1,100.0,0,Easier
0,66.43088679052204,1,100.0,0,73.0,13,Easier
0,51.890031859560146,1,100.0,0,76.0,9,Easier
0,27.15937991425408,1,100.0,0,58.0,7,Easier
0,119.11511222620742,1,100.0,0,18.0,11,Easier
1,56.361353818594054,1,0.0,0,100.0,8,Harder
1,1.8975558670364978,0,100.0,15,5.0,0,Harder
0,115.49357850271569,1,100.0,0,48.0,0,Easier
0,39.22152541226217,1,100.0,0,90.0,0,Same
0,57.87659821309768,1,100.0,0,46.0,4,Easier
1,121.37637464515554,1,0.0,0,100.0,6,Harder
1,29.822616894120014,0,100.0,1,86.0,0,Harder
0,89.87883058809584,0,98.0,11,100.0,0,Easier
1,93.38551626582982,0,100.0,11,86.0,0,Easier
1,153.4120579290168,1,0.0,0,100.0,15,Same
1,96.81086818256863,0,100.0,11,21.0,0,Same
1,63.99597572043881,0,100.0,1,2.0,0,Harder
0,64.92253849531967,0,88.0,9,100.0,0,Easier
0,59.41690324992903,0,61.0,14,100.0,0,Easier
0,37.400075328083965,1,100.0,0,46.0,3,Easier
0,139.8545152239984,1,100.0,0,67.0,2,Easier
1,13.379550420266304,1,0.0,0,100.0,13,Harder
0,100.54995037329083,0,47.0,6,100.0,0,Easier
0,153.78266395617408,1,100.0,0,80.0,5,Easier
0,176.96564997584971,1,100.0,0,68.0,3,Easier
0,109.7385074486362,1,100.0,0,15.0,12,Easier
1,110.06170425663298,0,100.0,6,29.0,0,Harder
1,86.54728201506039,1,0.0,0,100.0,0,Harder
1,95.32276151605048,1,0.0,0,100.0,14,Same
1,33.95643239355211,1,0.0,0,100.0,12,Harder
0,147.44002286628955,0,0.0,0,100.0,0,Easier
0,83.03537426170062,1,100.0,0,10.0,15,Easier
1,124.19891930310642,0,100.0,14,24.0,0,Same
0,58.41450412793015,1,100.0,0,52.0,11,Easier
1,124.83464978678461,1,0.0,0,100.0,13,Same
0,89.4248130268219,0,78.0,3,100.0,0,Easier
1,26.75200568215011,1,0.0,0,100.0,3,Harder
0,164.62536851791205,1,100.0,0,38.0,8,Easier
0,136.5401747774512,1,100.0,0,27.0,10,Easier
1,70.21802581507384,0,100.0,12,50.0,0,Same
1,146.29599668967458,0,100.0,15,88.0,0,Easier
0,112.23541248264742,1,100.0,0,15.0,6,Easier
1,116.03747836441025,1,0.0,0,100.0,12,Same
0,167.05691672883788,0,76.0,13,100.0,0,Easier
0,149.99767821703026,0,55.0,5,100.0,0,Easier
1,32.67821086355643,0,100.0,15,29.0,0,Harder
0,57.298069368438604,0,37.0,8,100.0,0,Easier
0,124.047779795942,0,40.0,0,100.0,0,Easier
1,135.55324067112818,0,100.0,9,58.0,0,Same
1,137.03438021767374,1,0.0,0,100.0,10,Same
0,92.11474272605062,1,100.0,0,9.0,12,Easier
1,8.79373723245909,0,100.0,8,84.0,0,Harder
1,104.3854579428218,0,100.0,5,76.0,0,Same
1,116.12027881268449,1,0.0,0,100.0,8,Harder
0,145.61990996990448,0,52.0,2,100.0,0,Easier
0,113.31225070209807,1,100.0,0,37.0,13,Easier
1,103.61615761974039,0,100.0,5,75.0,0,Same
1,42.39807580479246,1,0.0,0,100.0,14,Harder
1,142.95035322574606,0,100.0,14,99.0,0,Easier
0,39.222265439214645,0,47.0,13,100.0,0,Easier
0,80.19277889410247,0,3.0,13,100.0,0,Easier
0,156.8762211335248,1,100.0,0,9.0,3,Easier
1,150.6429559961826,0,100.0,10,59.0,0,Easier
0,61.31569030201464,0,13.0,9,100.0,0,Easier
0,69.9705006407095,1,100.0,0,56.0,4,Easier
0,151.8771219900979,1,100.0,0,33.0,4,Easier
1,86.64218317190459,1,0.0,0,100.0,10,Harder
1,59.04462607550018,1,0.0,0,100.0,2,Harder
1,60.6952063823453,0,100.0,7,80.0,0,Same
1,120.6553131119178,1,0.0,0,100.0,7,Harder
1,173.07562323582192,1,0.0,0,100.0,12,Same
1,12.644697977398797,0,100.0,3,9.0,0,Harder
0,114.42509102012464,0,78.0,3,100.0,0,Easier
0,35.06213751184727,0,20.0,10,100.0,0,Easier
0,160.31520517914691,0,85.0,5,100.0,0,Easier
0,58.889682160032464,0,31.0,13,100.0,0,Easier
1,139.48309212502932,1,0.0,0,100.0,5,Harder
0,68.19702221205691,0,99.0,5,100.0,0,Easier
0,30.362613368880833,1,100.0,0,75.0,8,Easier
0,106.33395705517886,1,100.0,0,49.0,13,Easier
1,175.77985272995502,1,0.0,0,100.0,14,Same
1,123.2905536144015,0,100.0,6,41.0,0,Same
1,149.44942472533222,1,0.0,0,100.0,1,Harder
1,170.60810985405163,1,0.0,0,100.0,9,Harder
0,161.86804817791347,0,6.0,6,100.0,0,Easier
0,175.27482890188767,0,78.0,13,100.0,0,Easier
0,16.74699313667817,1,100.0,0,13.0,1,Easier
1,81.81576887099499,1,0.0,0,100.0,12,Harder
1,132.62079206703763,0,100.0,3,32.0,0,Harder
0,136.98335333486875,1,100.0,0,44.0,15,Easier
1,133.4835417284531,0,100.0,12,78.0,0,Easier
1,59.24392555234317,1,0.0,0,100.0,11,Harder
0,15.501027833780313,1,100.0,0,16.0,13,Easier
0,58.72279306666709,1,100.0,0,4.0,1,Easier
1,19.7890254105114,1,0.0,0,100.0,11,Harder
1,22.771808273116076,0,100.0,15,36.0,0,Harder
0,175.44553002727457,1,100.0,0,11.0,11,Easier
0,42.55480302685042,0,83.0,5,100.0,0,Same
0,96.42058267264474,0,32.0,15,100.0,0,Easier
1,88.8245509038109,1,0.0,0,100.0,4,Harder
1,25.126440226624872,0,100.0,5,32.0,0,Harder
0,96.03488920679126,1,100.0,0,97.0,5,Easier
1,122.40856642844541,1,0.0,0,100.0,11,Same
0,89.47823101388931,0,65.0,3,100.0,0,Easier
0,122.86361996943582,1,100.0,0,23.0,0,Easier
0,104.56953683632536,1,100.0,0,74.0,11,Easier
1,14.493870875163585,1,0.0,0,100.0,14,Harder
0,24.381296732807478,0,69.0,8,100.0,0,Easier
0,137.8264150812843,1,100.0,0,14.0,8,Easier
1,80.06099179959244,1,0.0,0,100.0,9,Harder
0,27.889991388191014,1,100.0,0,90.0,4,Same
1,38.56450531964555,0,100.0,14,33.0,0,Harder
0,117.07880545041067,0,71.0,4,100.0,0,Easier
0,59.104130361242774,0,76.0,2,100.0,0,Same
1,12.218454952905574,0,100.0,7,1.0,0,Harder
0,130.83567808632847,1,100.0,0,20.0,2,Easier
1,84.36314610547186,1,0.0,0,100.0,5,Harder
1,125.11433182949213,0,100.0,9,58.0,0,Same
0,118.22977233570722,0,27.0,4,100.0,0,Easier
0,45.73119963324289,0,64.0,12,100.0,0,Easier
0,23.698507570496048,0,37.0,8,100.0,0,Easier
0,82.20435085006557,0,12.0,2,100.0,0,Easier
1,103.71271570058636,0,100.0,6,93.0,0,Easier
0,81.05596767046418,0,89.0,0,100.0,0,Easier
1,120.35666938874654,1,0.0,0,100.0,3,Harder
0,88.88265985666443,0,54.0,14,100.0,0,Easier
1,55.85285654637308,1,0.0,0,100.0,15,Harder
0,84.23599980304768,0,31.0,6,100.0,0,Easier
1,35.164860761283464,1,0.0,0,100.0,9,Harder
0,101.40713845979066,0,40.0,12,100.0,0,Easier
0,176.97464633680002,1,100.0,0,74.0,4,Easier
1,89.65958279424842,0,100.0,14,38.0,0,Harder
0,50.274284015676216,0,3.0,2,100.0,0,Easier
1,172.64454531276945,0,100.0,5,96.0,0,Same
0,32.545284447173955,0,92.0,7,100.0,0,Easier
0,34.131727936883166,1,100.0,0,98.0,7,Easier
1,37.115825504544624,0,100.0,3,71.0,0,Harder
1,117.82497219149171,0,100.0,3,46.0,0,Harder
1,133.03690317872986,0,100.0,12,76.0,0,Easier
0,103.28792322748967,0,1.0,3,100.0,0,Easier
1,141.4413125771842,0,100.0,10,26.0,0,Same
0,99.08994256674754,1,100.0,0,98.0,3,Easier
1,19.901563332119412,1,0.0,0,100.0,14,Harder
1,46.64399109877732,1,0.0,0,100.0,8,Harder
1,21.08452486013659,0,100.0,2,52.0,0,Harder
1,22.14357798389804,1,0.0,0,100.0,14,Harder
0,73.24957469339303,0,69.0,5,100.0,0,Easier
1,122.82903672653767,1,0.0,0,100.0,2,Harder
1,76.51198178426509,0,100.0,4,99.0,0,Harder
1,165.7071897806877,0,100.0,7,25.0,0,Harder
1,24.157574519117166,0,100.0,9,79.0,0,Harder
0,168.9558103145731,0,13.0,0,100.0,0,Easier
0,47.685811540149224,0,6.0,13,100.0,0,Easier
0,91.38738140706131,0,43.0,0,100.0,0,Easier
0,115.65339809965744,1,100.0,0,47.0,8,Easier
0,87.51525738803718,1,100.0,0,66.0,8,Easier
1,51.60839365645668,1,0.0,0,100.0,1,Harder
1,84.6185243880722,1,0.0,0,100.0,15,Harder
0,68.43792418871858,1,100.0,0,83.0,3,Easier
0,23.834891979093133,1,100.0,0,29.0,15,Easier
0,76.47653975626112,0,37.0,1,100.0,0,Easier
0,78.14230133507762,1,100.0,0,94.0,1,Easier
0,178.43951374789617,1,100.0,0,29.0,12,Easier
1,109.05375911020691,0,100.0,15,59.0,0,Easier
0,35.56433575398593,0,13.0,6,100.0,0,Easier
0,35.14319691917868,1,100.0,0,22.0,11,Easier
1,38.05044409780848,0,100.0,0,3.0,0,Harder
1,151.29295782200379,0,100.0,1,97.0,0,Same
1,10.804642018342685,0,100.0,8,21.0,0,Harder
1,148.61578507385693,0,100.0,13,17.0,0,Same
1,42.73504515782385,0,100.0,4,50.0,0,Harder
1,121.37865605117571,0,100.0,2,15.0,0,Harder
1,160.34845742166917,1,0.0,0,100.0,1,Harder
1,145.12392097342106,1,0.0,0,100.0,3,Harder
0,140.32997599366684,0,1.0,1,100.0,0,Easier
1,162.62084660193136,1,0.0,0,100.0,6,Harder
0,129.26774596911514,1,100.0,0,19.0,10,Easier
1,152.49875855684257,0,100.0,12,74.0,0,Easier
1,167.5222632289101,1,0.0,0,100.0,14,Same
0,96.16887604441415,0,53.0,11,100.0,0,Easier
0,11.058113518200422,1,100.0,0,52.0,9,Easier
1,111.97337271310131,0,100.0,8,66.0,0,Easier
1,73.64943143123058,0,100.0,15,47.0,0,Same
1,133.35132224384057,0,100.0,1,90.0,0,Same
1,124.22365552237999,0,100.0,7,44.0,0,Same
0,170.4780087265482,0,48.0,9,100.0,0,Easier
1,17.741153898571504,1,0.0,0,100.0,5,Harder
1,51.87046515956535,0,100.0,4,77.0,0,Harder
0,98.58147158773664,0,4.0,4,100.0,0,Easier
1,20.894030809636174,1,0.0,0,100.0,10,Harder
1,86.70691784037331,1,0.0,0,100.0,2,Harder
1,177.98341419141298,1,0.0,0,100.0,3,Harder
0,87.34276261797277,0,10.0,0,100.0,0,Easier
1,66.39614626055837,0,100.0,15,21.0,0,Harder
1,97.15649561947835,0,100.0,0,20.0,0,Harder
1,141.75986648762643,1,0.0,0,100.0,13,Same
0,111.5953853478384,0,26.0,2,100.0,0,Easier
1,105.9152660686765,0,100.0,0,23.0,0,Harder
0,161.16769934185606,0,5.0,6,100.0,0,Easier
1,111.40860366278214,0,100.0,8,18.0,0,Harder
0,87.41447325212731,0,65.0,7,100.0,0,Easier
1,114.52938559760453,1,0.0,0,100.0,15,Same
0,170.05589616799656,0,58.0,3,100.0,0,Easier
0,176.17256768949406,0,73.0,1,100.0,0,Easier
0,128.105104629858,1,100.0,0,1.0,13,Easier
0,123.46167881834026,0,55.0,3,100.0,0,Easier
1,30.41500869759634,0,100.0,13,83.0,0,Same
1,114.98081716526798,0,100.0,12,71.0,0,Easier
0,107.1457339819288,1,100.0,0,7.0,10,Easier
0,39.57515672419275,0,12.0,2,100.0,0,Easier
0,108.5068384696023,1,100.0,0,62.0,13,Easier
1,62.0881016866934,1,0.0,0,100.0,2,Harder
0,67.10831108229154,0,26.0,14,100.0,0,Easier
0,176.76303546899902,0,5.0,10,100.0,0,Easier
1,170.5050862020656,1,0.0,0,100.0,14,Same
1,171.31621408832734,0,100.0,10,12.0,0,Same
0,80.41271467194302,0,56.0,5,100.0,0,Easier
1,168.75903236746905,1,0.0,0,100.0,14,Same
1,108.15371586974372,1,0.0,0,100.0,9,Harder
1,24.0314132391684,0,100.0,10,84.0,0,Same
1,162.88270563338534,1,0.0,0,100.0,8,Harder
1,99.3768533349115,1,0.0,0,100.0,8,Harder
1,170.16788386182472,0,100.0,13,59.0,0,Easier
0,50.4031357333004,1,100.0,0,51.0,4,Easier
0,12.421375419910557,0,99.0,13,100.0,0,Easier
1,68.78991761244808,1,0.0,0,100.0,2,Harder
1,2.6173948428077476,1,0.0,0,100.0,5,Harder
1,85.04240546216562,1,0.0,0,100.0,9,Harder
1,80.8570391554134,0,100.0,15,93.0,0,Easier
1,20.842875275018333,1,0.0,0,100.0,12,Harder
1,121.15264503691101,1,0.0,0,100.0,6,Harder
0,126.98447912541963,1,100.0,0,13.0,8,Easier
0,32.47902945303943,0,2.0,3,100.0,0,Easier
0,52.48947743927498,1,100.0,0,20.0,2,Easier
0,148.56266478470874,1,100.0,0,30.0,14,Easier
1,18.94170404115514,1,0.0,0,100.0,4,Harder
1,127.99440703749528,0,100.0,0,87.0,0,Same
0,152.95091737972183,0,3.0,6,100.0,0,Easier
1,151.5878550773704,1,0.0,0,100.0,12,Same
0,32.409901883559805,0,75.0,11,100.0,0,Easier
1,58.43897419611109,1,0.0,0,100.0,15,Harder
0,16.05935697900037,0,64.0,3,100.0,0,Same
1,130.62099332195515,1,0.0,0,100.0,8,Harder
1,8.483136202150277,1,0.0,0,100.0,11,Harder
1,3.3563565478269863,1,0.0,0,100.0,2,Harder
1,146.78711585437446,1,0.0,0,100.0,14,Same
0,159.84286479235286,0,13.0,15,100.0,0,Easier
1,67.69571203445345,1,0.0,0,100.0,11,Harder
0,84.00143390421233,1,100.0,0,77.0,1,Easier
0,83.30053072091533,0,66.0,10,100.0,0,Easier
1,178.66248983309683,0,100.0,15,14.0,0,Same
1,161.68303978700868,0,100.0,3,88.0,0,Same
0,100.06866242134427,0,2.0,9,100.0,0,Easier
0,104.18941581077242,1,100.0,0,60.0,9,Easier
1,146.8347367675116,1,0.0,0,100.0,7,Harder
0,161.60564500688994,0,16.0,11,100.0,0,Easier
0,40.4395134267598,1,100.0,0,80.0,13,Easier
0,56.3921190300816,0,11.0,14,100.0,0,Easier
1,77.22304781822676,1,0.0,0,100.0,13,Harder
0,89.47127893940133,0,44.0,12,100.0,0,Easier
1,162.89413247400728,0,100.0,11,70.0,0,Easier
1,22.506958066535464,1,0.0,0,100.0,4,Harder
1,26.168401525906013,1,0.0,0,100.0,11,Harder
0,163.63155953678654,1,100.0,0,22.0,0,Easier
0,178.58027456136236,0,97.0,8,100.0,0,Easier
0,121.02582042649614,0,41.0,2,100.0,0,Easier
1,23.304867824022494,0,100.0,5,66.0,0,Harder
0,106.11144707919507,1,100.0,0,73.0,15,Easier
1,73.60994078525036,1,0.0,0,100.0,4,Harder
0,48.46458579056519,0,1.0,0,100.0,0,Easier
1,151.09993396406193,0,100.0,9,15.0,0,Harder
0,42.6750182989625,0,2.0,3,100.0,0,Easier
0,12.792152311688511,0,65.0,7,100.0,0,Easier
1,41.395305665233586,1,0.0,0,100.0,1,Harder
0,142.19786672868116,0,28.0,15,100.0,0,Easier
1,65.4688800679371,1,0.0,0,100.0,7,Harder
0,102.82263993462672,0,97.0,3,100.0,0,Easier
1,131.95076757423132,1,0.0,0,100.0,13,Same
1,2.287894937016828,0,100.0,1,99.0,0,Harder
0,72.66863269140887,0,9.0,8,100.0,0,Easier
0,6.457832246021233,0,17.0,12,100.0,0,Easier
0,122.06403168492271,1,100.0,0,92.0,8,Easier
0,7.6449027045066416,1,100.0,0,68.0,9,Easier
0,104.46861939188398,1,100.0,0,32.0,13,Easier
0,148.99761505087923,0,24.0,14,100.0,0,Easier
1,7.276071286280623,1,0.0,0,100.0,2,Harder
1,126.40261331384912,1,0.0,0,100.0,5,Harder
0,163.1226218839693,1,100.0,0,63.0,14,Easier
1,54.348467302433455,0,100.0,4,26.0,0,Harder
1,178.58405704192703,1,0.0,0,100.0,11,Same
0,99.74199245097641,0,73.0,12,100.0,0,Easier
0,141.176721152784,1,100.0,0,66.0,5,Easier
0,5.471389332948711,0,32.0,15,100.0,0,Easier
1,122.8550890963003,0,100.0,4,17.0,0,Harder
0,8.370350923040924,0,52.0,15,100.0,0,Easier
0,11.985561581662212,1,100.0,0,98.0,0,Same
0,132.79244697892977,1,100.0,0,50.0,10,Easier
0,116.91507783494062,0,62.0,0,100.0,0,Easier
1,73.33476860266346,1,0.0,0,100.0,14,Harder
0,174.30516780906453,1,100.0,0,16.0,1,Easier
1,104.27366756601505,0,100.0,13,52.0,0,Easier
0,33.32412161376285,1,100.0,0,54.0,3,Easier
0,115.08484802408145,1,100.0,0,35.0,11,Easier
1,176.03577243897723,1,0.0,0,100.0,1,Harder
1,166.47714346608265,1,0.0,0,100.0,9,Harder
1,162.11561216408995,0,100.0,10,66.0,0,Easier
1,136.04111052005996,1,0.0,0,100.0,8,Harder
0,119.3224317041033,0,41.0,8,100.0,0,Easier
1,54.76857674915442,1,0.0,0,100.0,12,Harder
